product_name,product_id,listing_price,sale_price,brand,description,rating,reviews
Nike Air Max 270 SE,CD6615-100,10995.0,13995,Nike,The Nike Air Max 270 SE is inspired by 2 icons of Air: the Air Max 180 and the Air Max 93. It features Nike's biggest heel Air unit yet for a super-soft ride that feels as comfortable as it looks.,5.0,1
Nike Zoom KD11 EP,AO2605-600,10995.0,14995,Nike,"Kevin Durant is one of the most versatile and unpredictable players in the NBA. There's almost nothing he can't do—and his Nike Zoom KD11 EP Basketball Shoe is designed to keep up. It has an all-new cushioning combination and a light yet strong Flyknit upper to help keep him going, day in and day out.",0.0,0
Nike SB Blazer Low XT,864348-019,7995.0,6397,Nike,"The Nike SB Blazer Low XT Men's Skateboarding Shoe retools the classic profile for extra-tough sessions, adding lightweight impact protection.",5.0,2
Nike Air Max 720 Horizon,BQ5808-100,19995.0,15997,Nike,"The aggressive traction pattern on the Nike Air Max 720 Horizon helps provide grip in wet conditions, while lightweight cushioning and an inner sleeve help keep you comfortable.",0.0,0
Nike React Metcon AMP,CN5501-046,10995.0,13995,Nike,"The Nike React Metcon AMP takes the stability and traction from the original and pairs it with React foam, Nike's most comfortable cushioning. It feels soft and springy with a breathable Flyknit and synthetic upper, but it's still stable enough to tackle lifting and high-impact workouts.",0.0,0
Nike Huarache Type,BQ5102-400,10995.0,6597,Nike,"Part of the N354 family that nods to Steve Prefontaine's fastest mile, the Nike Huarache Type is based on one of the most legendary sneakers from Nike's All Conditions Gear line-up, the Nike Mowabb. Using an adjustable approach to the Huarache system, this shoe is an exploration of fit and comfort.",4.5,2
Nike Air Max 95 Premium,CJ0588-001,10995.0,14995,Nike,"Taking inspiration from the human body and running DNA, the Nike Air Max 95 Premium mixes unbelievable comfort with head-turning style. The iconic side panels represent muscles and feature bold, contrasting colours. Visible Nike Air in the heel and forefoot cushions your every step.",0.0,0
Nike Free RN 5.0,BV7774-100,8995.0,6297,Nike,"An ideal performer for runs up to 3 miles, the Nike Free RN 5.0 returns to its roots as a motion shoe. A stripped-down upper with single-layer mesh provides stretch, while the lightweight midsole with less foam makes it easy to hit the ground running.",0.0,0
Nike Zoom Vomero 5 SE SP,CI1694-300,13995.0,11197,Nike,The Nike Zoom Vomero 5 SE SP wraps your foot in breathable support. A combination of durable synthetic leather and breathable mesh stands ready for the rigours of your day. Soft foam and Zoom Air cushioning deliver lightweight comfort for a smooth ride.,5.0,1
Nike Benassi JDI,631261-035,10995.0,2795,Nike,"The Nike Benassi JDI Slide features a soft foam midsole and plush, jersey fabric lining the strap. Its heritage logo adds the perfect amount of flash.",3.0,5
Kyrie 6 'Enlightenment',BQ4630-500,10995.0,8797,Nike,"In spiritual circles, the colour purple represents enlightenment. It speaks to being fully connected to your spiritual mind by tapping into an inner source of potential that was otherwise undiscovered. The Kyrie 6 'Enlightenment' plays up the unseen spirituality theme with an all-seeing eye graphic on the side of the upper and a purple colour scheme.",4.4,10
Nike Tiempo Legend 8 Academy IC,AT6099-606,10995.0,6495,Nike,The Nike Tiempo Legend 8 Academy IC takes the legendary touch of calfskin leather and adds cushioning that equips you for the court or the streets. A mesh tongue and collar lining add breathability and street style.,5.0,1
Nike Mercurial Vapor 13 Academy MG,AT5269-606,10995.0,7495,Nike,"Building on the forefoot plate innovation of the 12, the Nike Mercurial Vapor 13 Academy Boot adds a versatile multi-ground plate that provides traction on natural- and artificial-grass surfaces.",0.0,0
Nike React Presto Premium,CN7664-800,10995.0,10995,Nike,"The Nike React Presto Premium features an innovative React foam midsole that delivers a futuristic look and bouncy, lightweight feel for all-day comfort with a whole lot of personality.",5.0,1
Zoom Freak 1 'Employee of the Month',CD4962-001,10995.0,9995,Nike,"Get your freak on in Giannis Antetokounmpo's debut signature shoe, Nike's first ever for the international basketball sensation. The Zoom Freak 1 has the extra-responsive cushioning, forefoot lockdown and multi-directional traction needed to complement his freakishly athletic game.",5.0,1
Nike ZoomX Vaporfly NEXT%,AO4568-600,10995.0,19995,Nike,"The Nike ZoomX Vaporfly NEXT% clears your path to record-breaking speed with a lighter design and faster feel than before. With more cushioning underfoot and reduced weight up top, the result is unprecedented energy return and comfort.",4.7,45
Nike SB Check,705265-006,10995.0,5495,Nike,"Crafted from soft suede, the Nike SB Check is reinforced in key areas for the durability you need to skate all day long.",5.0,1
Nike Free RN Flyknit 3.0 2020,CJ0266-001,10995.0,10995,Nike,"The Nike Free RN Flyknit 3.0 2020 is a huge leap forward in the evolution of the Free. Its stretchy design is mixed with a supportive upper for a secure sensation that moves with your foot. Lighter and closer to the ground than previous versions, it gives you a ""barefoot"" feel for a better running experience.",0.0,0
Nike Air Zoom Structure 22,AA1636-406,9995.0,6997,Nike,"The Nike Air Zoom Structure 22 Men's Running Shoe looks fast and feels secure. Engineered mesh, a heel overlay and dynamic support throughout the midfoot all work together to provide a smooth, stable ride.",3.6,10
Nike Drop-Type Mid,BQ5190-101,6995.0,4897,Nike,"Part of the N354 family that nods to Steve Prefontaine's fastest mile, the Nike Drop-Type Mid is inspired by classic tennis shoes in the NikeCourt family. With distinct design lines that borrow from the All Court 2, it puts a raw, experimental edge on an iconic look.",5.0,1
Nike iSPA React,CT2692-002,10995.0,13995,Nike,"Utilising the latest innovations and Nike's new iSPA project—which touts a philosophy of improvise, scavenge, protect and adapt—the Nike iSPA React takes experimental expression and runs with it. Its low-top design features a tape-like upper nodding to the power of improvisation in the face of adversity.",4.6,14
Nike PhantomVNM Club FG,AO0577-717,4995.0,3497,Nike,"The Nike PhantomVNM Club FG is engineered for powerful, precise strikes that win games. A microtexture on the soft synthetic upper provides ball control, while the firm-ground plate provides the traction needed to unleash at any moment.",0.0,0
Nike Air Max 90,CU3005-171,10995.0,9995,Nike,"30 years after its original release, the Nike Air Max 90 is back to celebrate the new year. A tonal graphic print, inspired by the folk art of paper cutting, celebrates breakthrough moments from the past that also coincided with the Year of the Rat. Bold metallic gold accents include a symbolic 2020 sign-off on the tongue to finish this design that marks the beginning of a new decade and zodiac cycle.",0.0,0
NikeCourt Air Zoom Zero,AA8018-101,10995.0,11995,Nike,"Featuring the first full-length Zoom Air unit in NikeCourt history, the NikeCourt Air Zoom Zero delivers exceptional responsiveness and great court feel. Its snug-fitting upper and webbed lacing system offer second-skin-like comfort and lockdown.",4.3,10
Nike Air Force Max II,AV6243-400,10995.0,13995,Nike,"The game has gone small, so bigs have to be faster, more agile and more versatile to stay relevant. Keeping pace with ever-evolving player needs, the Nike Air Force Max II provides the responsive cushioning that allows big players to keep crashing the boards and banging in the post, while helping them stay light and quick on the break.",4.5,2
Nike Air Max 270 React,CT2535-001,14995.0,8997,Nike,The Nike Air Max 270 React takes comfort to the next level by adding Nike React foam to the eye-catching Max Air unit in the heel. Transparent overlays in the upper create a futuristic look that's both durable and supportive.,0.0,0
Nike Mercurial Superfly 7 Academy MDS IC,BQ5430-401,8995.0,6297,Nike,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS IC. The soft upper wraps your foot for a second-skin fit, while the rubber sole helps supercharge traction on the court or the street.",0.0,0
Nike Air Max 1 Print,AQ0927-100,10995.0,12995,Nike,"The Nike Air Max 1 gave the world its first glimpse of Nike Air cushioning back in 1987. This edition, the Nike Air Max 1 Print Men's Shoe, elevates the classic design with new accents, colours and materials.",0.0,0
Nike Air Max 97 SE,AQ4126-100,15995.0,12797,Nike,The Nike Air Max 97 shook up the running world with its revolutionary full-length Nike Air unit. The Nike Air Max 97 SE Men's Shoe refreshes the original design with new colours and materials.,4.5,2
NikeCourt Air Zoom Resistance,918194-003,6995.0,5597,Nike,The NikeCourt Air Zoom Resistance delivers lightweight durability on the hard court with a performance leather upper.,2.5,6
Nike Phantom Venom Club IC,AO0578-717,4995.0,3497,Nike,"The Nike Phantom Venom Club IC is engineered for powerful, precise strikes that win games. A microtexture on the soft synthetic upper helps provide control, while the rubber sole gives you the traction needed to unleash at any moment.",0.0,0
Nike Benassi JDI SE,CK0986-002,2995.0,2097,Nike,The Nike Benassi JDI SE Slide is crafted for all-day comfort with a textile strap and lightweight cushioning.,0.0,0
Nike Mercurial Superfly 7 Elite MDS FG,BQ5469-703,10995.0,24995,Nike,Dream of speed and play fast in the Nike Mercurial Superfly 7 Elite MDS FG. A streamlined upper combines with a Nike Aerowtrac zone for high-speed play and supercharged traction.,5.0,1
Nike Mercurial Vapor 13 Club IC,AT7997-606,10995.0,4995,Nike,"The Nike Mercurial Vapor 13 Club IC is made for high-speed play. A synthetic upper wraps your foot for streamlined speed, while a rubber outsole gives you the traction you need to strike fast.",0.0,0
Nike Air VaporMax 360,CT5063-100,10995.0,18995,Nike,"Featuring a full-length foam midsole and VaporMax Air unit, the Nike Air VaporMax 360 gives you a comfy ride with bold '90s style. Iridescent accents on the upper are combined with small Air Pod details for a fresh look with just enough flash.",0.0,0
Nike Solarsoft,488161-602,10995.0,1595,Nike,"Made with soft, pliable foam infused with grooves for superb airflow, the Nike Solarsoft Women's Flip Flop is a must-have in warm weather.",3.8,5
Air Jordan 11 Retro Low,528895-003,16995.0,11897,Nike,"Since bursting onto the basketball scene in 1996, the Air Jordan 11 Retro Low Men's Shoe has been one of the most beloved Jordan designs ever. Signature details and Nike Air cushioning combine for the ultimate fusion of style and comfort.",4.4,25
Nike Zoom Fly 3 Premium,CD4570-300,10995.0,14995,Nike,"Inspired by the Vaporfly, the Nike Zoom Fly 3 Premium gives distance runners race-day comfort and durability. The power of a carbon-fibre plate keeps you in the running mile after mile.",5.0,3
Nike Zoom Gravity,BQ3203-007,7995.0,6397,Nike,"Designed to make fast go faster, the Nike Zoom Gravity is built to take you from quick tempo runs to winning races. Snappy forefoot responsiveness and grippy, multi-surface traction combine to optimise your stride.",3.7,18
Nike MX-720-818,CU3013-070,10995.0,15995,Nike,"The Nike MX-720-818 uses materials inspired by spacesuits with quilted stitching that follows the contours of a traditional Chinese coin. The tonal print on the midsole clip features a graphic that highlights breakthrough moments from the past that also coincided with the Year of the Rat, while metallic gold accents nod to a wish for prosperity in the new year.",0.0,0
Nike Mercurial Vapor 13 Elite SE FG,CD6720-808,10995.0,21995,Nike,"Building on the 360-degree Flyknit innovation of the 12, the Nike Mercurial Vapor 13 Elite SE FG adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction.",0.0,0
Nike Air Max 720 BETRUE,CJ5472-900,10995.0,15995,Nike,"Designed in collaboration with Gilbert Baker, the Nike Air Max 720 BETRUE features a rainbow-coloured upper inspired by, and in celebration of, the LGBTQ community.",5.0,1
Nike Air Force 1 Mid '07,315123-111,10995.0,7595,Nike,"The legend lives on in the Nike Air Force 1 Mid '07 Men's Shoe, a modern take on the icon that blends classic style and fresh, crisp details.",4.5,13
